DATE,YEAR,TEAM T1,ML T1,SPREAD T1,TEAM T2,ML T2,SPREAD T2,TOTAL OU
318,2015,Colorado,-795.0,-12.0,Gardner Webb,595.0,12.0,159.0
318,2015,Pepperdine,-225.0,-5.0,SeattleU,190.0,5.0,126.0
318,2015,SeattleU,190.0,5.0,Pepperdine,-225.0,-5.0,126.0
318,2015,MDEasternShore,310.0,8.0,High Point,-390.0,-8.0,149.0
318,2015,High Point,-390.0,-8.0,MDEasternShore,310.0,8.0,149.0
318,2015,Dartmouth,145.0,3.0,Canisius,-165.0,-3.0,131.5
318,2015,Canisius,-165.0,-3.0,Dartmouth,145.0,3.0,131.5
318,2015,Texas A&M Corpus Chris,220.0,6.5,Florida Gulf Coast,-270.0,-6.5,135.0
318,2015,Florida Gulf Coast,-270.0,-6.5,Texas A&M Corpus Chris,220.0,6.5,135.0
318,2015,Cleveland St.,-115.0,-140.5,Western Michigan,-105.0,140.5,1.0
318,2015,Western Michigan,-105.0,140.5,Cleveland St.,-115.0,-140.5,1.0
318,2015,Kent St.,160.0,4.0,Middle Tennessee,-185.0,-4.0,129.0
318,2015,Middle Tennessee,-185.0,-4.0,Kent St.,160.0,4.0,129.0
318,2015,IPFW,265.0,7.0,Evansville,-325.0,-7.0,150.0
318,2015,Evansville,-325.0,-7.0,IPFW,265.0,7.0,150.0
318,2015,UNC Wilmington,285.0,7.5,Sam Houston St.,-355.0,-7.5,142.0
318,2015,Sam Houston St.,-355.0,-7.5,UNC Wilmington,285.0,7.5,142.0
318,2015,NorthernArizona,-135.0,-2.0,Grand Canyon,115.0,2.0,151.0
318,2015,Grand Canyon,115.0,2.0,NorthernArizona,-135.0,-2.0,151.0
318,2015,SacramentoState,340.0,8.5,PortlandU,-430.0,-8.5,150.0
318,2015,PortlandU,-430.0,-8.5,SacramentoState,340.0,8.5,150.0
319,2015,Wofford,280.0,7.0,Arkansas,-340.0,-7.0,136.5
319,2015,Arkansas,-340.0,-7.0,Wofford,280.0,7.0,136.5
319,2015,Harvard,445.0,10.0,North Carolina,-570.0,-10.0,139.0
319,2015,North Carolina,-570.0,-10.0,Harvard,445.0,10.0,139.0
319,2015,Georgia St.,415.0,9.5,Baylor,-540.0,-9.5,125.5
319,2015,Baylor,-540.0,-9.5,Georgia St.,415.0,9.5,125.5
319,2015,Mississippi,120.0,2.0,Xavier,-140.0,-2.0,144.5
319,2015,Xavier,-140.0,-2.0,Mississippi,120.0,2.0,144.5
319,2015,Northeastern,605.0,12.0,Notre Dame,-805.0,-12.0,142.0
319,2015,Notre Dame,-805.0,-12.0,Northeastern,605.0,12.0,142.0
319,2015,Texas,-150.0,-2.5,Butler,130.0,2.5,123.5
319,2015,Butler,130.0,2.5,Texas,-150.0,-2.5,123.5
319,2015,Lafayette,3510.0,22.0,Villanova,-8010.0,-22.0,145.0
319,2015,Villanova,-8010.0,-22.0,Lafayette,3510.0,22.0,145.0
319,2015,LSU,115.0,2.0,North Carolina St.,-135.0,-2.0,140.0
319,2015,North Carolina St.,-135.0,-2.0,LSU,115.0,2.0,140.0
319,2015,Hampton,14560.0,35.0,Kentucky,-44560.0,-35.0,134.5
319,2015,Kentucky,-44560.0,-35.0,Hampton,14560.0,35.0,134.5
319,2015,Purdue,115.0,2.0,Cincinnati,-135.0,-2.0,117.0
319,2015,Cincinnati,-135.0,-2.0,Purdue,115.0,2.0,117.0
319,2015,UAB,1030.0,14.0,Iowa St.,-1430.0,-14.0,145.5
319,2015,Iowa St.,-1430.0,-14.0,UAB,1030.0,14.0,145.5
319,2015,UCLA,160.0,4.0,SMU,-185.0,-4.0,132.0
319,2015,SMU,-185.0,-4.0,UCLA,160.0,4.0,132.0
319,2015,Stephen F. Austin,255.0,6.5,Utah,-315.0,-6.5,131.5
319,2015,Utah,-315.0,-6.5,Stephen F. Austin,255.0,6.5,131.5
319,2015,Eastern Washington,300.0,8.5,Georgetown,-380.0,-8.5,149.0
319,2015,Georgetown,-380.0,-8.5,Eastern Washington,300.0,8.5,149.0
319,2015,Texas Southern,2460.0,23.5,Arizona,-5960.0,-23.5,134.5
319,2015,Arizona,-5960.0,-23.5,Texas Southern,2460.0,23.5,134.5
319,2015,Ohio St.,-175.0,-3.5,VCU,155.0,3.5,137.0
319,2015,VCU,155.0,3.5,Ohio St.,-175.0,-3.5,137.0
319,2015,TennMartin,125.0,2.5,Northwestern St.,-145.0,-2.5,176.0
319,2015,Northwestern St.,-145.0,-2.5,TennMartin,125.0,2.5,176.0
320,2015,Belmont,1455.0,16.5,Virginia,-2305.0,-16.5,122.0
320,2015,Virginia,-2305.0,-16.5,Belmont,1455.0,16.5,122.0
320,2015,Georgia,225.0,6.0,Michigan St.,-275.0,-6.0,126.5
320,2015,Michigan St.,-275.0,-6.0,Georgia,225.0,6.0,126.5
320,2015,Robert Morris,3200.0,22.5,Duke,-7700.0,-22.5,143.5
320,2015,Duke,-7700.0,-22.5,Robert Morris,3200.0,22.5,143.5
320,2015,St. John's,170.0,4.5,San Diego St.,-195.0,-4.5,123.0
320,2015,San Diego St.,-195.0,-4.5,St. John's,170.0,4.5,123.0
320,2015,Buffalo,180.0,4.5,West Virginia,-210.0,-4.5,149.5
320,2015,West Virginia,-210.0,-4.5,Buffalo,180.0,4.5,149.5
320,2015,Valparaiso,195.0,5.0,Maryland,-230.0,-5.0,124.0
320,2015,Maryland,-230.0,-5.0,Valparaiso,195.0,5.0,124.0
320,2015,Albany,780.0,13.0,Oklahoma,-1080.0,-13.0,131.5
320,2015,Oklahoma,-1080.0,-13.0,Albany,780.0,13.0,131.5
320,2015,Dayton,140.0,3.0,Providence,-160.0,-3.0,130.0
320,2015,Providence,-160.0,-3.0,Dayton,140.0,3.0,130.0
320,2015,New Mexico St.,455.0,9.5,Kansas,-580.0,-9.5,132.5
320,2015,Kansas,-580.0,-9.5,New Mexico St.,455.0,9.5,132.5
320,2015,Indiana,240.0,6.5,Wichita St.,-290.0,-6.5,140.5
320,2015,Wichita St.,-290.0,-6.5,Indiana,240.0,6.5,140.5
320,2015,Coastal Carolina,2795.0,20.0,Wisconsin,-5795.0,-20.0,132.0
320,2015,Wisconsin,-5795.0,-20.0,Coastal Carolina,2795.0,20.0,132.0
320,2015,Wyoming,250.0,6.5,Northern Iowa,-300.0,-6.5,110.5
320,2015,Northern Iowa,-300.0,-6.5,Wyoming,250.0,6.5,110.5
320,2015,UC Irvine,365.0,8.5,Louisville,-455.0,-8.5,123.0
320,2015,Louisville,-455.0,-8.5,UC Irvine,365.0,8.5,123.0
320,2015,NDakotaSt,1690.0,17.0,Gonzaga,-2640.0,-17.0,129.5
320,2015,Gonzaga,-2640.0,-17.0,NDakotaSt,1690.0,17.0,129.5
320,2015,Davidson,120.0,2.5,Iowa,-140.0,-2.5,145.5
320,2015,Iowa,-140.0,-2.5,Davidson,120.0,2.5,145.5
320,2015,South Dakota St.,330.0,8.5,Vanderbilt,-420.0,-8.5,148.0
320,2015,Vanderbilt,-420.0,-8.5,South Dakota St.,330.0,8.5,148.0
320,2015,High Point,200.0,5.5,Eastern Kentucky,-240.0,-5.5,139.0
320,2015,Eastern Kentucky,-240.0,-5.5,High Point,200.0,5.5,139.0
321,2015,Georgia St.,220.0,6.0,Xavier,-270.0,-6.0,132.0
321,2015,Xavier,-270.0,-6.0,Georgia St.,220.0,6.0,132.0
321,2015,Arkansas,195.0,5.0,North Carolina,-230.0,-5.0,158.0
321,2015,North Carolina,-230.0,-5.0,Arkansas,195.0,5.0,158.0
321,2015,Butler,185.0,4.5,Notre Dame,-210.0,-4.5,135.5
321,2015,Notre Dame,-210.0,-4.5,Butler,185.0,4.5,135.5
321,2015,North Carolina St.,460.0,10.0,Villanova,-585.0,-10.0,138.5
321,2015,Villanova,-585.0,-10.0,North Carolina St.,460.0,10.0,138.5
321,2015,UAB,195.0,5.5,UCLA,-230.0,-5.5,135.0
321,2015,UCLA,-230.0,-5.5,UAB,195.0,5.5,135.0
321,2015,Cincinnati,1425.0,15.5,Kentucky,-2075.0,-15.5,121.5
321,2015,Kentucky,-2075.0,-15.5,Cincinnati,1425.0,15.5,121.5
321,2015,Ohio St.,460.0,10.0,Arizona,-585.0,-10.0,140.0
321,2015,Arizona,-585.0,-10.0,Ohio St.,460.0,10.0,140.0
321,2015,Utah,-210.0,-4.5,Georgetown,180.0,4.5,125.5
321,2015,Georgetown,180.0,4.5,Utah,-210.0,-4.5,125.5
321,2015,Alabama,180.0,4.5,Miami FL,-210.0,-4.5,135.0
321,2015,Miami FL,-210.0,-4.5,Alabama,180.0,4.5,135.0
321,2015,Canisius,300.0,8.0,BowlingGreen,-370.0,-8.0,138.0
321,2015,BowlingGreen,-370.0,-8.0,Canisius,300.0,8.0,138.0
321,2015,TennMartin,150.0,3.5,USCUpstate,-170.0,-3.5,143.0
321,2015,USCUpstate,-170.0,-3.5,TennMartin,150.0,3.5,143.0
321,2015,Louisiana Lafayette,245.0,6.5,Sam Houston St.,-305.0,-6.5,148.0
321,2015,Sam Houston St.,-305.0,-6.5,Louisiana Lafayette,245.0,6.5,148.0
321,2015,NorthernArizona,150.0,3.5,SacramentoState,-170.0,-3.5,146.0
321,2015,SacramentoState,-170.0,-3.5,NorthernArizona,150.0,3.5,146.0
322,2015,Michigan St.,195.0,4.5,Virginia,-225.0,-4.5,117.5
322,2015,Virginia,-225.0,-4.5,Michigan St.,195.0,4.5,117.5
322,2015,San Diego St.,485.0,9.0,Duke,-610.0,-9.0,130.0
322,2015,Duke,-610.0,-9.0,San Diego St.,485.0,9.0,130.0
322,2015,West Virginia,-120.0,-1.5,Maryland,100.0,1.5,136.5
322,2015,Maryland,100.0,1.5,West Virginia,-120.0,-1.5,136.5
322,2015,Dayton,180.0,4.0,Oklahoma,-205.0,-4.0,129.0
322,2015,Oklahoma,-205.0,-4.0,Dayton,180.0,4.0,129.0
322,2015,Oregon,780.0,12.5,Wisconsin,-1080.0,-12.5,143.0
322,2015,Wisconsin,-1080.0,-12.5,Oregon,780.0,12.5,143.0
322,2015,Northern Iowa,-140.0,-2.5,Louisville,120.0,2.5,119.0
322,2015,Louisville,120.0,2.5,Northern Iowa,-140.0,-2.5,119.0
322,2015,Iowa,245.0,6.0,Gonzaga,-295.0,-6.0,138.0
322,2015,Gonzaga,-295.0,-6.0,Iowa,245.0,6.0,138.0
322,2015,George Washington,175.0,4.5,Temple,-205.0,-4.5,128.5
322,2015,Temple,-205.0,-4.5,George Washington,175.0,4.5,128.5
322,2015,Arizona St.,180.0,4.5,Richmond,-210.0,-4.5,136.5
322,2015,Richmond,-210.0,-4.5,Arizona St.,180.0,4.5,136.5
322,2015,RhodeIsland,190.0,5.0,Stanford,-220.0,-5.0,143.0
322,2015,Stanford,-220.0,-5.0,RhodeIsland,190.0,5.0,143.0
323,2015,LouisianaTech,135.0,3.0,Texas A&M,-160.0,-3.0,142.0
323,2015,Texas A&M,-160.0,-3.0,LouisianaTech,135.0,3.0,142.0
323,2015,IllinoisState,180.0,4.5,Old Dominion,-210.0,-4.5,128.5
323,2015,Old Dominion,-210.0,-4.5,IllinoisState,180.0,4.5,128.5
323,2015,Murray St.,140.0,3.5,Tulsa,-165.0,-3.5,143.0
323,2015,Tulsa,-165.0,-3.5,Murray St.,140.0,3.5,143.0
323,2015,Radford,305.0,8.0,Vermont,-375.0,-8.0,140.5
323,2015,Vermont,-375.0,-8.0,Radford,305.0,8.0,140.5
323,2015,ULMonroe,170.0,4.5,Mercer,-200.0,-4.5,130.5
323,2015,Mercer,-200.0,-4.5,ULMonroe,170.0,4.5,130.5
323,2015,OralRoberts,220.0,6.0,Loyola Chicago,-265.0,-6.0,141.0
323,2015,Loyola Chicago,-265.0,-6.0,OralRoberts,220.0,6.0,141.0
323,2015,Colorado,-240.0,-5.5,SeattleU,200.0,5.5,142.5
323,2015,SeattleU,200.0,5.5,Colorado,-240.0,-5.5,142.5
323,2015,Cleveland St.,-160.0,-3.0,NJIT,135.0,3.0,140.0
323,2015,NJIT,135.0,3.0,Cleveland St.,-160.0,-3.0,140.0
323,2015,Evansville,-165.0,-3.0,EasternIllinois,140.0,3.0,147.0
323,2015,EasternIllinois,140.0,3.0,Evansville,-165.0,-3.0,147.0
323,2015,Kent St.,-165.0,-3.0,Texas A&M Corpus Chris,140.0,3.0,135.5
323,2015,Texas A&M Corpus Chris,140.0,3.0,Kent St.,-165.0,-3.0,135.5
324,2015,Vanderbilt,170.0,4.5,Stanford,-200.0,-4.5,146.0
324,2015,Stanford,-200.0,-4.5,Vanderbilt,170.0,4.5,146.0
324,2015,Miami FL,130.0,2.5,Richmond,-150.0,-2.5,133.0
324,2015,Richmond,-150.0,-2.5,Miami FL,130.0,2.5,133.0
325,2015,LouisianaTech,160.0,4.0,Temple,-185.0,-4.0,146.5
325,2015,Temple,-185.0,-4.0,LouisianaTech,160.0,4.0,146.5
325,2015,Murray St.,105.0,1.5,Old Dominion,-125.0,-1.5,139.5
325,2015,Old Dominion,-125.0,-1.5,Murray St.,105.0,1.5,139.5
325,2015,TennMartin,220.0,6.0,Eastern Kentucky,-260.0,-6.0,139.5
325,2015,Eastern Kentucky,-260.0,-6.0,TennMartin,220.0,6.0,139.5
325,2015,Vermont,-125.0,-1.5,ULMonroe,105.0,1.5,135.0
325,2015,ULMonroe,105.0,1.5,Vermont,-125.0,-1.5,135.0
325,2015,SeattleU,425.0,9.5,Loyola Chicago,-550.0,-9.5,135.0
325,2015,Loyola Chicago,-550.0,-9.5,SeattleU,425.0,9.5,135.0
326,2015,West Virginia,900.0,12.5,Kentucky,-1250.0,-12.5,135.0
326,2015,Kentucky,-1250.0,-12.5,West Virginia,900.0,12.5,135.0
326,2015,Wichita St.,-140.0,-2.0,Notre Dame,120.0,2.0,138.5
326,2015,Notre Dame,120.0,2.0,Wichita St.,-140.0,-2.0,138.5
326,2015,Xavier,650.0,11.5,Arizona,-900.0,-11.5,139.0
326,2015,Arizona,-900.0,-11.5,Xavier,650.0,11.5,139.0
326,2015,North Carolina,245.0,6.0,Wisconsin,-295.0,-6.0,145.5
326,2015,Wisconsin,-295.0,-6.0,North Carolina,245.0,6.0,145.5
326,2015,Evansville,140.0,3.0,Louisiana Lafayette,-160.0,-3.0,154.0
326,2015,Louisiana Lafayette,-160.0,-3.0,Evansville,140.0,3.0,154.0
327,2015,North Carolina St.,121.0,2.5,Louisville,-142.0,-2.5,128.5
327,2015,Louisville,-142.0,-2.5,North Carolina St.,121.0,2.5,128.5
327,2015,Michigan St.,-119.0,-1.0,Oklahoma,-101.0,1.0,137.0
327,2015,Oklahoma,-101.0,1.0,Michigan St.,-119.0,-1.0,137.0
327,2015,UCLA,380.0,8.5,Gonzaga,-475.0,-8.5,144.5
327,2015,Gonzaga,-475.0,-8.5,UCLA,380.0,8.5,144.5
327,2015,Utah,185.0,4.5,Duke,-220.0,-4.5,133.0
327,2015,Duke,-220.0,-4.5,Utah,185.0,4.5,133.0
327,2015,Kent St.,115.0,2.0,NorthernArizona,-135.0,-2.0,137.0
327,2015,NorthernArizona,-135.0,-2.0,Kent St.,115.0,2.0,137.0
328,2015,Notre Dame,615.0,11.0,Kentucky,-790.0,-11.0,138.5
328,2015,Kentucky,-790.0,-11.0,Notre Dame,615.0,11.0,138.5
328,2015,Arizona,-125.0,-1.5,Wisconsin,105.0,1.5,132.0
328,2015,Wisconsin,105.0,1.5,Arizona,-125.0,-1.5,132.0
328,2015,Canisius,125.0,2.5,NJIT,-145.0,-2.5,145.0
328,2015,NJIT,-145.0,-2.5,Canisius,125.0,2.5,145.0
329,2015,Michigan St.,-145.0,-2.0,Louisville,125.0,2.0,128.0
329,2015,Louisville,125.0,2.0,Michigan St.,-145.0,-2.0,128.0
329,2015,Gonzaga,110.0,2.0,Duke,-130.0,-2.0,145.0
329,2015,Duke,-130.0,-2.0,Gonzaga,110.0,2.0,145.0
330,2015,ULMonroe,200.0,5.5,Loyola Chicago,-240.0,-5.5,128.5
330,2015,Loyola Chicago,-240.0,-5.5,ULMonroe,200.0,5.5,128.5
331,2015,Stanford,-185.0,-4.0,Old Dominion,160.0,4.0,132.0
331,2015,Old Dominion,160.0,4.0,Stanford,-185.0,-4.0,132.0
331,2015,TennMartin,240.0,6.5,Evansville,-290.0,-6.5,148.0
331,2015,Evansville,-290.0,-6.5,TennMartin,240.0,6.5,148.0
331,2015,NJIT,161.0,4.5,NorthernArizona,-190.0,-4.5,144.0
331,2015,NorthernArizona,-190.0,-4.5,NJIT,161.0,4.5,144.0
401,2015,Loyola Chicago,125.0,2.5,ULMonroe,-145.0,-2.5,128.0
401,2015,ULMonroe,-145.0,-2.5,Loyola Chicago,125.0,2.5,128.0
402,2015,Stanford,-150.0,-3.0,Miami FL,130.0,3.0,137.5
402,2015,Miami FL,130.0,3.0,Stanford,-150.0,-3.0,137.5
402,2015,NorthernArizona,315.0,8.0,Evansville,-395.0,-8.0,142.5
402,2015,Evansville,-395.0,-8.0,NorthernArizona,315.0,8.0,142.5
404,2015,Wisconsin,215.0,5.0,Kentucky,-260.0,-5.0,131.5
404,2015,Kentucky,-260.0,-5.0,Wisconsin,215.0,5.0,131.5
404,2015,Michigan St.,211.0,5.0,Duke,-255.0,-5.0,138.0
404,2015,Duke,-255.0,-5.0,Michigan St.,211.0,5.0,138.0
406,2015,Wisconsin,-125.0,-1.0,Duke,105.0,1.0,139.5
406,2015,Duke,105.0,1.0,Wisconsin,-125.0,-1.0,139.5
310,2016,Northwestern,120.0,2.5,Michigan,-140.0,-2.5,134.5
310,2016,Michigan,-140.0,-2.5,Northwestern,120.0,2.5,134.5
310,2016,Illinois,475.0,10.5,Iowa,-650.0,-10.5,143.5
310,2016,Iowa,-650.0,-10.5,Illinois,475.0,10.5,143.5
310,2016,Penn St.,220.0,6.0,Ohio St.,-260.0,-6.0,128.0
310,2016,Ohio St.,-260.0,-6.0,Penn St.,220.0,6.0,128.0
310,2016,Nebraska,240.0,6.0,Wisconsin,-280.0,-6.0,129.0
310,2016,Wisconsin,-280.0,-6.0,Nebraska,240.0,6.0,129.0
310,2016,Pittsburgh,320.0,8.0,North Carolina,-380.0,-8.0,150.0
310,2016,North Carolina,-380.0,-8.0,Pittsburgh,320.0,8.0,150.0
310,2016,Duke,-130.0,-2.0,Notre Dame,110.0,2.0,157.0
310,2016,Notre Dame,110.0,2.0,Duke,-130.0,-2.0,157.0
310,2016,Georgia Tech,475.0,10.0,Virginia,-650.0,-10.0,127.5
310,2016,Virginia,-650.0,-10.0,Georgia Tech,475.0,10.0,127.5
310,2016,Virginia Tech,400.0,9.0,Miami FL,-500.0,-9.0,140.5
310,2016,Miami FL,-500.0,-9.0,Virginia Tech,400.0,9.0,140.5
310,2016,Georgetown,600.0,11.5,Villanova,-900.0,-11.5,140.0
310,2016,Villanova,-900.0,-11.5,Georgetown,600.0,11.5,140.0
310,2016,Butler,-175.0,-3.5,Providence,155.0,3.5,147.0
310,2016,Providence,155.0,3.5,Butler,-175.0,-3.5,147.0
310,2016,Marquette,475.0,10.5,Xavier,-650.0,-10.5,154.5
310,2016,Xavier,-650.0,-10.5,Marquette,475.0,10.5,154.5
310,2016,Richmond,-170.0,-3.5,Fordham,150.0,3.5,140.5
310,2016,Fordham,150.0,3.5,Richmond,-170.0,-3.5,140.5
310,2016,Saint Louis,950.0,14.5,George Washington,-1800.0,-14.5,136.0
310,2016,George Washington,-1800.0,-14.5,Saint Louis,950.0,14.5,136.0
310,2016,Massachusetts,240.0,7.0,RhodeIsland,-280.0,-7.0,134.5
310,2016,RhodeIsland,-280.0,-7.0,Massachusetts,240.0,7.0,134.5
310,2016,La Salle,625.0,11.5,Davidson,-950.0,-11.5,147.0
310,2016,Davidson,-950.0,-11.5,La Salle,625.0,11.5,147.0
310,2016,Baylor,-155.0,-2.5,Texas,135.0,2.5,138.0
310,2016,Texas,135.0,2.5,Baylor,-155.0,-2.5,138.0
310,2016,Kansas St.,700.0,12.5,Kansas,-1100.0,-12.5,140.0
310,2016,Kansas,-1100.0,-12.5,Kansas St.,700.0,12.5,140.0
310,2016,TCU,1200.0,16.5,West Virginia,-3000.0,-16.5,141.5
310,2016,West Virginia,-3000.0,-16.5,TCU,1200.0,16.5,141.5
310,2016,Iowa St.,170.0,4.0,Oklahoma,-190.0,-4.0,158.0
310,2016,Oklahoma,-190.0,-4.0,Iowa St.,170.0,4.0,158.0
310,2016,Arkansas,125.0,2.5,Florida,-145.0,-2.5,147.0
310,2016,Florida,-145.0,-2.5,Arkansas,125.0,2.5,147.0
310,2016,Tennessee,625.0,12.0,Vanderbilt,-950.0,-12.0,146.0
310,2016,Vanderbilt,-950.0,-12.0,Tennessee,625.0,12.0,146.0
310,2016,Alabama,125.0,2.5,Mississippi,-145.0,-2.5,135.0
310,2016,Mississippi,-145.0,-2.5,Alabama,125.0,2.5,135.0
310,2016,Mississippi St.,125.0,2.5,Georgia,-145.0,-2.5,138.0
310,2016,Georgia,-145.0,-2.5,Mississippi St.,125.0,2.5,138.0
310,2016,Western Kentucky,270.0,7.0,UAB,-330.0,-7.0,144.5
310,2016,UAB,-330.0,-7.0,Western Kentucky,270.0,7.0,144.5
310,2016,Old Dominion,-155.0,-3.0,LouisianaTech,135.0,3.0,132.0
310,2016,LouisianaTech,135.0,3.0,Old Dominion,-155.0,-3.0,132.0
310,2016,CharlotteU,150.0,3.5,Middle Tennessee,-170.0,-3.5,146.0
310,2016,Middle Tennessee,-170.0,-3.5,CharlotteU,150.0,3.5,146.0
310,2016,UTEP,245.0,6.5,Marshall,-290.0,-6.5,176.0
310,2016,Marshall,-290.0,-6.5,UTEP,245.0,6.5,176.0
310,2016,EasternMichigan,190.0,5.0,Akron,-220.0,-5.0,153.0
310,2016,Akron,-220.0,-5.0,EasternMichigan,190.0,5.0,153.0
310,2016,BowlingGreen,210.0,6.0,CentralMichigan,-250.0,-6.0,146.0
310,2016,CentralMichigan,-250.0,-6.0,BowlingGreen,210.0,6.0,146.0
310,2016,NoIllinois,125.0,2.5,Ohio,-145.0,-2.5,145.0
310,2016,Ohio,-145.0,-2.5,NoIllinois,125.0,2.5,145.0
310,2016,MiamiOhio,230.0,6.0,Buffalo,-270.0,-6.0,136.5
310,2016,Buffalo,-270.0,-6.0,MiamiOhio,230.0,6.0,136.5
310,2016,Washington,320.0,8.0,Oregon,-380.0,-8.0,162.0
310,2016,Oregon,-380.0,-8.0,Washington,320.0,8.0,162.0
310,2016,Colorado,320.0,8.0,Arizona,-380.0,-8.0,144.5
310,2016,Arizona,-380.0,-8.0,Colorado,320.0,8.0,144.5
310,2016,USC,240.0,6.5,Utah,-280.0,-6.5,147.0
310,2016,Utah,-280.0,-6.5,USC,240.0,6.5,147.0
310,2016,Oregon St.,320.0,8.5,California,-380.0,-8.5,137.5
310,2016,California,-380.0,-8.5,Oregon St.,320.0,8.5,137.5
310,2016,Utah St.,310.0,8.0,San Diego St.,-370.0,-8.0,130.0
310,2016,San Diego St.,-370.0,-8.0,Utah St.,310.0,8.0,130.0
310,2016,Nevada,155.0,4.0,New Mexico,-175.0,-4.0,146.0
310,2016,New Mexico,-175.0,-4.0,Nevada,155.0,4.0,146.0
310,2016,UNLV,150.0,3.0,Fresno St.,-170.0,-3.0,148.0
310,2016,Fresno St.,-170.0,-3.0,UNLV,150.0,3.0,148.0
310,2016,Colorado St.,280.0,7.5,Boise St.,-340.0,-7.5,152.5
310,2016,Boise St.,-340.0,-7.5,Colorado St.,280.0,7.5,152.5
310,2016,UC Davis,330.0,8.0,UC Santa Barbara,-400.0,-8.0,123.0
310,2016,UC Santa Barbara,-400.0,-8.0,UC Davis,330.0,8.0,123.0
310,2016,Cal St. Fullerton,475.0,10.5,Hawaii,-650.0,-10.5,147.0
310,2016,Hawaii,-650.0,-10.5,Cal St. Fullerton,475.0,10.5,147.0
310,2016,CalPolySLO,230.0,6.0,UC Irvine,-270.0,-6.0,139.0
310,2016,UC Irvine,-270.0,-6.0,CalPolySLO,230.0,6.0,139.0
310,2016,CalRiverside,375.0,8.5,Long Beach St.,-450.0,-8.5,136.5
310,2016,Long Beach St.,-450.0,-8.5,CalRiverside,375.0,8.5,136.5
310,2016,South Florida,120.0,2.5,EastCarolina,-140.0,-2.5,128.5
310,2016,EastCarolina,-140.0,-2.5,South Florida,120.0,2.5,128.5
310,2016,Tulane,145.0,3.5,UCF,-165.0,-3.5,134.0
310,2016,UCF,-165.0,-3.5,Tulane,145.0,3.5,134.0
310,2016,South Alabama,160.0,4.0,GeorgiaSouthern,-180.0,-4.0,144.0
310,2016,GeorgiaSouthern,-180.0,-4.0,South Alabama,160.0,4.0,144.0
310,2016,TexasState,120.0,2.0,Georgia St.,-140.0,-2.0,121.0
310,2016,Georgia St.,-140.0,-2.0,TexasState,120.0,2.0,121.0
310,2016,Portland St.,350.0,8.5,Weber St.,-420.0,-8.5,147.5
310,2016,Weber St.,-420.0,-8.5,Portland St.,350.0,8.5,147.5
310,2016,North Dakota,-145.0,-2.5,IdahoState,125.0,2.5,148.5
310,2016,IdahoState,125.0,2.5,North Dakota,-145.0,-2.5,148.5
310,2016,SacramentoState,350.0,8.5,Montana,-420.0,-8.5,139.0
310,2016,Montana,-420.0,-8.5,SacramentoState,350.0,8.5,139.0
310,2016,Eastern Washington,-130.0,-2.0,IdahoU,110.0,2.0,143.5
310,2016,IdahoU,110.0,2.0,Eastern Washington,-130.0,-2.0,143.5
310,2016,UMKC,-130.0,-2.0,UtahValley,110.0,2.0,155.0
310,2016,UtahValley,110.0,2.0,UMKC,-130.0,-2.0,155.0
310,2016,ChicagoSt,2000.0,18.5,Cal St. Bakersfield,-9900.0,-18.5,133.5
310,2016,Cal St. Bakersfield,-9900.0,-18.5,ChicagoSt,2000.0,18.5,133.5
310,2016,UTRioGrandeValley,245.0,6.5,SeattleU,-290.0,-6.5,132.0
310,2016,SeattleU,-290.0,-6.5,UTRioGrandeValley,245.0,6.5,132.0
310,2016,CoppinState,210.0,5.5,SoCarolinaSt,-250.0,-5.5,143.0
310,2016,SoCarolinaSt,-250.0,-5.5,CoppinState,210.0,5.5,143.0
310,2016,SavannahState,100.0,1.0,BethuneCookman,-120.0,-1.0,121.5
310,2016,BethuneCookman,-120.0,-1.0,SavannahState,100.0,1.0,121.5
310,2016,SELouisiana,105.0,1.5,HoustonBaptist,-125.0,-1.5,153.0
310,2016,HoustonBaptist,-125.0,-1.5,SELouisiana,105.0,1.5,153.0
310,2016,NichollsState,425.0,10.0,Sam Houston St.,-550.0,-10.0,135.0
310,2016,Sam Houston St.,-550.0,-10.0,NichollsState,425.0,10.0,135.0
310,2016,PrairieViewA&M,200.0,5.5,Jacksonville St.,-240.0,-5.5,128.5
310,2016,Jacksonville St.,-240.0,-5.5,PrairieViewA&M,200.0,5.5,128.5
310,2016,Alabama St.,115.0,2.0,Southern,-135.0,-2.0,143.0
310,2016,Southern,-135.0,-2.0,Alabama St.,115.0,2.0,143.0
311,2016,Michigan,320.0,7.5,Indiana,-380.0,-7.5,147.5
311,2016,Indiana,-380.0,-7.5,Michigan,320.0,7.5,147.5
311,2016,Illinois,625.0,11.5,Purdue,-950.0,-11.5,139.5
311,2016,Purdue,-950.0,-11.5,Illinois,625.0,11.5,139.5
311,2016,Ohio St.,950.0,14.0,Michigan St.,-1800.0,-14.0,143.5
311,2016,Michigan St.,-1800.0,-14.0,Ohio St.,950.0,14.0,143.5
311,2016,Nebraska,350.0,8.5,Maryland,-420.0,-8.5,137.0
311,2016,Maryland,-420.0,-8.5,Nebraska,350.0,8.5,137.0
311,2016,Richmond,200.0,5.5,Dayton,-240.0,-5.5,141.0
311,2016,Dayton,-240.0,-5.5,Richmond,200.0,5.5,141.0
311,2016,George Washington,115.0,2.0,Saint Joseph's,-135.0,-2.0,143.0
